arm,task,trial,tau2_seed,invocation_index,invocation_id,invocation_started_utc,pre_amendment,amendment_in_force,agent_max_tokens,user_max_tokens,tau2_simulation_timeout_s,runner_sha256,n_attempts_all_invocations,n_discarded_attempts,canonical_termination_reason,reward,success,record_start_utc,record_end_utc,duration_s,max_agent_completion_tokens,max_user_completion_tokens,n_agent_responses_finish_length,n_user_responses_finish_length,unit_design_pair_index,this_arm_episode_design_pass,this_arm_episode_enters_E1_pairs
A,33,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,too_many_errors,0.0,false,2026-09-19T00:44:39Z,2026-09-19T00:49:17Z,277.942,265,103,0,0,39,1,true
A,34,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,too_many_errors,0.0,false,2026-09-19T00:49:17Z,2026-09-19T00:51:38Z,140.303,241,72,0,0,26,2,false
A,35,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T00:51:38Z,2026-09-19T00:52:48Z,70.033,260,68,0,0,28,1,true
A,36,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T00:52:48Z,2026-09-19T00:53:28Z,40.082,100,62,0,0,44,1,true
A,37,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,too_many_errors,0.0,false,2026-09-19T00:53:29Z,2026-09-19T00:56:08Z,159.219,164,70,0,0,45,1,true
A,38,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T00:56:08Z,2026-09-19T00:56:56Z,47.819,172,82,0,0,45,2,false
A,39,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T00:56:56Z,2026-09-19T00:59:25Z,148.069,224,80,0,0,47,2,false
A,40,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T00:59:25Z,2026-09-19T01:02:02Z,156.99,65,50,0,0,25,2,false
A,41,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T01:02:02Z,2026-09-19T01:03:18Z,75.706,208,58,0,0,36,1,true
A,42,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:03:18Z,2026-09-19T01:05:18Z,120.152,458,180,0,0,35,2,false
A,43,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:05:19Z,2026-09-19T01:08:43Z,204.496,51,54,0,0,41,1,true
A,44,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:08:44Z,2026-09-19T01:10:17Z,92.904,265,80,0,0,35,1,true
A,45,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:10:17Z,2026-09-19T01:13:48Z,211.363,105,57,0,0,37,2,false
A,46,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:13:49Z,2026-09-19T01:14:31Z,42.436,116,69,0,0,31,2,false
A,47,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:14:31Z,2026-09-19T01:18:53Z,261.617,96,40,0,0,30,1,true
A,48,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:18:53Z,2026-09-19T01:28:20Z,566.72,243,38,0,0,36,2,false
A,49,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:28:20Z,2026-09-19T01:34:30Z,369.729,130,85,0,0,42,2,false
B,1,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:34:36Z,2026-09-19T01:35:15Z,39.059,212,48,0,0,24,1,true
B,2,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:35:16Z,2026-09-19T01:37:52Z,155.984,233,111,0,0,20,1,true
B,3,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:37:52Z,2026-09-19T01:42:32Z,279.804,95,61,0,0,12,1,true
B,4,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:42:32Z,2026-09-19T01:46:24Z,232.002,110,68,0,0,24,2,false
B,5,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T01:46:24Z,2026-09-19T01:52:34Z,370.459,143,72,0,0,10,2,false
B,6,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T01:52:34Z,2026-09-19T01:53:04Z,29.449,137,64,0,0,11,1,true
B,7,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:53:04Z,2026-09-19T01:53:44Z,40.393,310,37,0,0,22,2,false
B,8,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:53:45Z,2026-09-19T01:54:49Z,64.098,330,49,0,0,10,1,true
B,9,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:54:49Z,2026-09-19T01:55:59Z,69.527,424,79,0,0,1,2,false
B,10,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T01:55:59Z,2026-09-19T01:56:48Z,48.867,198,58,0,0,3,1,true
B,11,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:56:48Z,2026-09-19T01:57:32Z,44.462,323,49,0,0,14,1,true
B,12,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:57:33Z,2026-09-19T01:59:07Z,94.687,173,130,0,0,7,2,false
B,13,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T01:59:08Z,2026-09-19T01:59:40Z,32.587,218,77,0,0,9,2,false
B,14,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T01:59:40Z,2026-09-19T02:01:23Z,102.94,725,73,0,0,25,2,false
B,15,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:01:24Z,2026-09-19T02:02:39Z,75.482,804,44,0,0,1,1,true
B,16,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:02:39Z,2026-09-19T02:03:46Z,67.029,776,51,0,0,2,2,false
B,17,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:03:47Z,2026-09-19T02:04:30Z,43.168,306,71,0,0,21,1,true
B,18,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:04:30Z,2026-09-19T02:05:23Z,53.183,326,51,0,0,23,1,true
B,19,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:05:24Z,2026-09-19T02:06:14Z,49.936,231,53,0,0,9,1,true
B,20,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:06:14Z,2026-09-19T02:06:58Z,44.234,236,31,0,0,2,1,true
B,21,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:06:58Z,2026-09-19T02:07:55Z,57.006,332,44,0,0,15,2,false
B,22,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:07:56Z,2026-09-19T02:08:43Z,46.991,332,45,0,0,8,2,false
B,23,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:08:43Z,2026-09-19T02:10:57Z,133.757,431,82,0,0,15,1,true
B,24,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:10:57Z,2026-09-19T02:12:16Z,78.431,227,144,0,0,7,1,true
B,25,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:12:16Z,2026-09-19T02:13:47Z,90.755,274,52,0,0,14,2,false
B,26,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:13:47Z,2026-09-19T02:14:09Z,21.681,208,32,0,0,13,1,true
B,27,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:14:09Z,2026-09-19T02:22:21Z,492.152,195,80,0,0,19,2,false
B,28,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:22:21Z,2026-09-19T02:26:23Z,242.179,272,59,0,0,12,2,false
B,29,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:26:24Z,2026-09-19T02:32:30Z,366.615,168,110,0,0,17,2,false
B,30,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T02:32:30Z,2026-09-19T02:33:40Z,69.262,364,68,0,0,5,2,false
B,31,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:33:40Z,2026-09-19T02:34:46Z,65.877,290,61,0,0,8,1,true
B,32,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:34:46Z,2026-09-19T02:37:21Z,155.221,372,66,0,0,21,2,false
B,33,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:37:21Z,2026-09-19T02:45:24Z,482.076,505,69,0,0,23,2,false
B,34,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T02:45:24Z,2026-09-19T02:45:52Z,28.11,412,72,0,0,22,1,true
B,35,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:45:52Z,2026-09-19T02:49:35Z,222.95,73,58,0,0,19,1,true
B,36,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:49:35Z,2026-09-19T02:55:43Z,367.678,320,68,0,0,11,2,false
B,37,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:55:43Z,2026-09-19T02:56:30Z,46.69,144,46,0,0,16,1,true
B,38,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:56:30Z,2026-09-19T02:56:57Z,27.37,98,43,0,0,5,1,true
B,39,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T02:56:58Z,2026-09-19T02:57:40Z,42.025,145,40,0,0,6,2,false
B,40,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T02:57:40Z,2026-09-19T02:57:53Z,12.565,97,49,0,0,4,1,true
B,41,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T02:57:53Z,2026-09-19T03:01:37Z,223.592,191,60,0,0,13,2,false
B,42,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:01:37Z,2026-09-19T03:02:32Z,55.135,209,76,0,0,16,2,false
B,43,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:02:32Z,2026-09-19T03:03:00Z,27.865,85,45,0,0,3,2,false
B,44,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:03:00Z,2026-09-19T03:05:53Z,172.904,797,80,0,0,18,2,false
B,45,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:05:53Z,2026-09-19T03:11:48Z,354.88,134,63,0,0,4,2,false
B,46,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T03:11:48Z,2026-09-19T03:12:32Z,43.09,200,54,0,0,6,1,true
B,47,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:12:32Z,2026-09-19T03:13:45Z,73.622,150,58,0,0,18,1,true
B,48,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:13:46Z,2026-09-19T03:14:16Z,30.829,329,41,0,0,17,1,true
B,49,0,626729,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T03:14:17Z,2026-09-19T03:14:40Z,22.733,124,50,0,0,20,2,false
B,1,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:14:40Z,2026-09-19T03:15:11Z,31.077,192,48,0,0,40,2,false
B,2,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T03:15:11Z,2026-09-19T03:16:38Z,86.616,935,38,0,0,46,1,true
B,3,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:16:38Z,2026-09-19T03:17:07Z,28.277,87,74,0,0,48,1,true
B,4,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:17:07Z,2026-09-19T03:22:44Z,336.704,124,70,0,0,47,2,false
B,5,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:22:44Z,2026-09-19T03:26:36Z,232.282,184,56,0,0,32,2,false
B,6,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:26:36Z,2026-09-19T03:31:57Z,320.754,124,53,0,0,38,2,false
B,7,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:31:57Z,2026-09-19T03:32:36Z,39.397,252,42,0,0,31,2,false
B,8,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:32:37Z,2026-09-19T03:33:49Z,72.235,357,47,0,0,46,2,false
B,9,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:33:50Z,2026-09-19T03:38:00Z,250.098,291,66,0,0,44,1,true
B,10,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:38:00Z,2026-09-19T03:40:24Z,144.672,379,75,0,0,41,1,true
B,11,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:40:25Z,2026-09-19T03:42:25Z,119.981,414,51,0,0,32,1,true
B,12,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:42:25Z,2026-09-19T03:43:01Z,36.379,175,60,0,0,49,2,false
B,13,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,1.0,true,2026-09-19T03:43:02Z,2026-09-19T03:43:45Z,43.034,225,84,0,0,30,1,true
B,14,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:43:45Z,2026-09-19T03:46:02Z,136.889,932,159,0,0,40,1,true
B,15,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,max_steps,0.0,false,2026-09-19T03:46:02Z,2026-09-19T03:48:45Z,162.243,679,44,0,0,28,1,true
B,16,1,373753,2,0bf28fc9101f442a806c625dbdbe47c7,2026-09-18T20:33:06Z,false,1,1024,1024,1800,27797f68e2aff6e088d0300f4be9baac903ef34b71ec84116125c2fa664ff75c,1,0,user_stop,0.0,false,2026-09-19T03:48:45Z,2026-09-19T03:49:45Z,60.109,776,50,0,0,27,1,true
